pair,turn,round,type,is_gesture,from_ts,to_ts,referent,comment,duration,object,speech,speaker,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,turn_from_ts,turn_to_ts,hand,pair_speaker,words,lemmas,pos,lemmas_pos,transcriptions,contain_text,segmentation method
pair04,47,1,iconic,gesture,104.465,104.896,06D-REP,Post-stroke hold,0.4309999999999974,06,en door dat ei zit een uh staaf gewoon een ja een uh een staaf erdoorheen,A,2,A,F,F,1,en door dat ei zit een staaf gewoon een ja een een staaf erdoorheen,CCONJ ADP DET NOUN VERB DET NOUN ADJ DET INTJ DET DET NOUN ADP ,en door dat ei zitten een staaf gewoon een ja een een staaf erdoorheen ,en_en#CCONJ door_door#ADP dat_dat#DET ei_ei#NOUN zit_zitten#VERB een_een#DET staaf_staaf#NOUN gewoon_gewoon#ADJ een_een#DET ja_ja#INTJ een_een#DET een_een#DET staaf_staaf#NOUN erdoorheen_erdoorheen#ADP ,102.42,109.889,"R, L",pair04_A,Staf?,Staf ? ,PROPN PUNCT ,Staf#PROPN ?#PUNCT ,automatic,True,manual
pair04,47,1,iconic,gesture,106.857,107.267,06D-rep,,0.4099999999999966,06,en door dat ei zit een uh staaf gewoon een ja een uh een staaf erdoorheen,A,2,A,F,F,1,en door dat ei zit een staaf gewoon een ja een een staaf erdoorheen,CCONJ ADP DET NOUN VERB DET NOUN ADJ DET INTJ DET DET NOUN ADP ,en door dat ei zitten een staaf gewoon een ja een een staaf erdoorheen ,en_en#CCONJ door_door#ADP dat_dat#DET ei_ei#NOUN zit_zitten#VERB een_een#DET staaf_staaf#NOUN gewoon_gewoon#ADJ een_een#DET ja_ja#INTJ een_een#DET een_een#DET staaf_staaf#NOUN erdoorheen_erdoorheen#ADP ,102.42,109.889,"R, L",pair04_A,Yeah.,Yeah . ,PROPN PUNCT ,Yeah#PROPN .#PUNCT ,automatic,True,manual
pair04,47,1,iconic,gesture,107.79,108.209,06D-rep,,0.41899999999999693,06,en door dat ei zit een uh staaf gewoon een ja een uh een staaf erdoorheen,A,2,A,F,F,1,en door dat ei zit een staaf gewoon een ja een een staaf erdoorheen,CCONJ ADP DET NOUN VERB DET NOUN ADJ DET INTJ DET DET NOUN ADP ,en door dat ei zitten een staaf gewoon een ja een een staaf erdoorheen ,en_en#CCONJ door_door#ADP dat_dat#DET ei_ei#NOUN zit_zitten#VERB een_een#DET staaf_staaf#NOUN gewoon_gewoon#ADJ een_een#DET ja_ja#INTJ een_een#DET een_een#DET staaf_staaf#NOUN erdoorheen_erdoorheen#ADP ,102.42,109.889,"R, L",pair04_A,ja een,ja een,INTJ DET,ja#INTJ een#DET,manual,True,manual
pair04,47,1,iconic,gesture,108.732,109.052,06D-rep,,0.3200000000000074,06,en door dat ei zit een uh staaf gewoon een ja een uh een staaf erdoorheen,A,2,A,F,F,1,en door dat ei zit een staaf gewoon een ja een een staaf erdoorheen,CCONJ ADP DET NOUN VERB DET NOUN ADJ DET INTJ DET DET NOUN ADP ,en door dat ei zitten een staaf gewoon een ja een een staaf erdoorheen ,en_en#CCONJ door_door#ADP dat_dat#DET ei_ei#NOUN zit_zitten#VERB een_een#DET staaf_staaf#NOUN gewoon_gewoon#ADJ een_een#DET ja_ja#INTJ een_een#DET een_een#DET staaf_staaf#NOUN erdoorheen_erdoorheen#ADP ,102.42,109.889,"R, L",pair04_A,een een staaf,een een staaf,DET DET NOUN,een#DET een#DET staaf#NOUN,manual,True,manual
pair04,49,1,iconic,gesture,110.645,111.058,general,,0.4130000000000109,06,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt ,A,2,A,F,F,1,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt,CCONJ ADV ADP DET NOUN ADP DET NOUN VERB DET NOUN VERB ,en dan aan de rechterkant van die staaf zitten een cirkelt opgeplakt ,en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN van_van#ADP die_die#DET staaf_staaf#NOUN zit_zitten#VERB een_een#DET cirkeltje_cirkelt#NOUN opgeplakt_opgeplakt#VERB ,110.19,114.025,R,pair04_A,en dan aan de rechterkant van,en dan aan de rechterkant van,CCONJ ADV ADP DET NOUN ADP,en#CCONJ dan#ADV aan#ADP de#DET rechterkant#NOUN van#ADP,manual,True,manual
pair04,49,1,iconic,gesture,112.186,112.996,06C,,0.8099999999999881,06,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt ,A,2,A,F,F,1,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt,CCONJ ADV ADP DET NOUN ADP DET NOUN VERB DET NOUN VERB ,en dan aan de rechterkant van die staaf zitten een cirkelt opgeplakt ,en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN van_van#ADP die_die#DET staaf_staaf#NOUN zit_zitten#VERB een_een#DET cirkeltje_cirkelt#NOUN opgeplakt_opgeplakt#VERB ,110.19,114.025,R,pair04_A,zit een cirkeltje,zitten een cirkelt,VERB DET NOUN,zitten#VERB een#DET cirkelt#NOUN,manual,True,manual
pair04,49,1,iconic,gesture,113.25,113.87,06C,,0.6200000000000045,06,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt ,A,2,A,F,F,1,en dan aan de rechterkant van die staaf zit een cirkeltje opgeplakt,CCONJ ADV ADP DET NOUN ADP DET NOUN VERB DET NOUN VERB ,en dan aan de rechterkant van die staaf zitten een cirkelt opgeplakt ,en_en#CCONJ dan_dan#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN van_van#ADP die_die#DET staaf_staaf#NOUN zit_zitten#VERB een_een#DET cirkeltje_cirkelt#NOUN opgeplakt_opgeplakt#VERB ,110.19,114.025,R,pair04_A,opgeplakt,opgeplakt,VERB,opgeplakt#VERB,manual,True,manual
pair04,52,1,iconic,gesture,121.011,121.476,main,,0.4650000000000034,15,ik heb dus ja je hebt dus telkens dat hoofdplateau,B,3,B,7,7,1,ik heb dus ja je hebt dus telkens dat hoofdplateau,PRON VERB ADV INTJ PRON VERB ADV ADV DET NOUN ,ik hebben dus ja je hebben dus telkens dat hoofdplateauen ,ik_ik#PRON heb_hebben#VERB dus_dus#ADV ja_ja#INTJ je_je#PRON hebt_hebben#VERB dus_dus#ADV telkens_telkens#ADV dat_dat#DET hoofdplateau_hoofdplateauen#NOUN ,119.386,121.745,R,pair04_B,telkens dat hoofdplateau,telkens dat hoofdplateauen,ADV DET NOUN,telkens#ADV dat#DET hoofdplateauen#NOUN,manual,True,manual
pair04,52,1,other,gesture,119.924,120.552,,,0.6280000000000001,15,ik heb dus ja je hebt dus telkens dat hoofdplateau,B,3,B,7,7,1,ik heb dus ja je hebt dus telkens dat hoofdplateau,PRON VERB ADV INTJ PRON VERB ADV ADV DET NOUN ,ik hebben dus ja je hebben dus telkens dat hoofdplateauen ,ik_ik#PRON heb_hebben#VERB dus_dus#ADV ja_ja#INTJ je_je#PRON hebt_hebben#VERB dus_dus#ADV telkens_telkens#ADV dat_dat#DET hoofdplateau_hoofdplateauen#NOUN ,119.386,121.745,R,pair04_B,ik heb dus ja je hebt dus telkens dat,ik hebben dus ja je hebben dus telkens dat,PRON VERB ADV INTJ PRON VERB ADV ADV DET,ik#PRON hebben#VERB dus#ADV ja#INTJ je#PRON hebben#VERB dus#ADV telkens#ADV dat#DET,manual,True,manual
pair04,54,1,iconic,gesture,126.662,127.005,main,,0.3429999999999893,15,um aan de zijkant het um wacht laat ik zo beginnen het zit door een vierkant plateau heen,B,3,B,7,7,1,aan de zijkant het wacht laat ik zo beginnen het zit door een vierkant plateau heen,ADP DET NOUN PRON VERB VERB PRON ADV VERB PRON VERB ADP DET ADJ NOUN ADP ,aan de zijkant het wacht laten ik zo beginnen het zitten door een vierkant plateau heen ,aan_aan#ADP de_de#DET zijkant_zijkant#NOUN het_het#PRON wacht_wacht#VERB laat_laten#VERB ik_ik#PRON zo_zo#ADV beginnen_beginnen#VERB het_het#PRON zit_zitten#VERB door_door#ADP een_een#DET vierkant_vierkant#ADJ plateau_plateau#NOUN heen_heen#ADP ,123.268,128.933,"R, L",pair04_B,het zit door,het zitten door,PRON VERB ADP,het#PRON zitten#VERB door#ADP,manual,True,manual
pair04,54,1,iconic,gesture,127.75,128.122,15C,,0.3720000000000141,15,um aan de zijkant het um wacht laat ik zo beginnen het zit door een vierkant plateau heen,B,3,B,7,7,1,aan de zijkant het wacht laat ik zo beginnen het zit door een vierkant plateau heen,ADP DET NOUN PRON VERB VERB PRON ADV VERB PRON VERB ADP DET ADJ NOUN ADP ,aan de zijkant het wacht laten ik zo beginnen het zitten door een vierkant plateau heen ,aan_aan#ADP de_de#DET zijkant_zijkant#NOUN het_het#PRON wacht_wacht#VERB laat_laten#VERB ik_ik#PRON zo_zo#ADV beginnen_beginnen#VERB het_het#PRON zit_zitten#VERB door_door#ADP een_een#DET vierkant_vierkant#ADJ plateau_plateau#NOUN heen_heen#ADP ,123.268,128.933,"R, L",pair04_B,een vierkant plateau,een vierkant plateau,DET ADJ NOUN,een#DET vierkant#ADJ plateau#NOUN,manual,True,manual
pair04,54,1,other,gesture,125.61,125.773,,,0.1629999999999967,15,um aan de zijkant het um wacht laat ik zo beginnen het zit door een vierkant plateau heen,B,3,B,7,7,1,aan de zijkant het wacht laat ik zo beginnen het zit door een vierkant plateau heen,ADP DET NOUN PRON VERB VERB PRON ADV VERB PRON VERB ADP DET ADJ NOUN ADP ,aan de zijkant het wacht laten ik zo beginnen het zitten door een vierkant plateau heen ,aan_aan#ADP de_de#DET zijkant_zijkant#NOUN het_het#PRON wacht_wacht#VERB laat_laten#VERB ik_ik#PRON zo_zo#ADV beginnen_beginnen#VERB het_het#PRON zit_zitten#VERB door_door#ADP een_een#DET vierkant_vierkant#ADJ plateau_plateau#NOUN heen_heen#ADP ,123.268,128.933,"R, L",pair04_B,het wacht laat ik zo,het wacht laten ik zo,PRON VERB VERB PRON ADV,het#PRON wacht#VERB laten#VERB ik#PRON zo#ADV,manual,True,manual
pair04,55,1,iconic,gesture,133.029,133.552,15C,,0.5229999999999961,15,dat vierkant is um ja dun,B,3,B,7,7,1,dat vierkant is ja dun,SCONJ ADJ AUX INTJ ADJ ,dat vierkant zijn ja dun ,dat_dat#SCONJ vierkant_vierkant#ADJ is_zijn#AUX ja_ja#INTJ dun_dun#ADJ ,129.335,133.413,"R, L",pair04_B,dun en dat zit,dun en dat zitten,ADJ CCONJ PRON VERB,dun#ADJ en#CCONJ dat#PRON zitten#VERB,manual,True,manual
pair04,56,1,iconic,gesture,134.005,134.61,15C,,0.6050000000000182,15,en dat zit er laat maar zeggen doorheen,B,3,B,7,7,1,en dat zit er laat maar zeggen doorheen,CCONJ PRON VERB ADV VERB ADV VERB ADP ,en dat zitten er laten maar zeggen doorheen ,en_en#CCONJ dat_dat#PRON zit_zitten#VERB er_er#ADV laat_laten#VERB maar_maar#ADV zeggen_zeggen#VERB doorheen_doorheen#ADP ,133.608,135.033,"R, L",pair04_B,en dat zit er laat maar zeggen doorheen,en dat zitten er laten maar zeggen doorheen,CCONJ PRON VERB ADV VERB ADV VERB ADP,en#CCONJ dat#PRON zitten#VERB er#ADV laten#VERB maar#ADV zeggen#VERB doorheen#ADP,manual,True,manual
pair04,57,1,iconic,gesture,135.377,135.848,15C,idem,0.47100000000000364,15,n- en dat vierkant zit niet op in het midden van het hoofdplateau uh -form maar een beetje aan de onderkant,B,3,B,7,7,1,en dat vierkant zit niet op in het midden van het hoofdplateau -form maar een beetje aan de onderkant,CCONJ PRON ADJ VERB ADV ADP ADP DET NOUN ADP DET NOUN SYM ADV DET NOUN ADP DET NOUN ,en dat vierkant zitten niet op in het midden van het hoofdplateau -form maar een beetje aan de onderkant ,en_en#CCONJ dat_dat#PRON vierkant_vierkant#ADJ zit_zitten#VERB niet_niet#ADV op_op#ADP in_in#ADP het_het#DET midden_midden#NOUN van_van#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN -form_-form#SYM maar_maar#ADV een_een#DET beetje_beetje#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,135.375,140.948,L,pair04_B,en dat vierkant zit,en dat vierkant zitten,CCONJ PRON ADJ VERB,en#CCONJ dat#PRON vierkant#ADJ zitten#VERB,manual,True,manual
pair04,57,1,iconic,gesture,139.872,140.402,15C,,0.5299999999999727,15,n- en dat vierkant zit niet op in het midden van het hoofdplateau uh -form maar een beetje aan de onderkant,B,3,B,7,7,1,en dat vierkant zit niet op in het midden van het hoofdplateau -form maar een beetje aan de onderkant,CCONJ PRON ADJ VERB ADV ADP ADP DET NOUN ADP DET NOUN SYM ADV DET NOUN ADP DET NOUN ,en dat vierkant zitten niet op in het midden van het hoofdplateau -form maar een beetje aan de onderkant ,en_en#CCONJ dat_dat#PRON vierkant_vierkant#ADJ zit_zitten#VERB niet_niet#ADV op_op#ADP in_in#ADP het_het#DET midden_midden#NOUN van_van#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN -form_-form#SYM maar_maar#ADV een_een#DET beetje_beetje#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,135.375,140.948,"R, L",pair04_B,-form maar een beetje aan de onderkant,-form maar een beetje aan de onderkant,SYM ADV DET NOUN ADP DET NOUN,-form#SYM maar#ADV een#DET beetje#NOUN aan#ADP de#DET onderkant#NOUN,manual,True,manual
pair04,58,1,iconic,gesture,141.593,142.127,general,,0.5340000000000202,15,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,B,3,B,7,7,1,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,CCONJ ADV VERB ADP DET NOUN DET NOUN ADP DET NOUN ADV ADV ADP ,want daarboven opsteken aan de linkerkant een rechthoek met een punt daar bovenop uit ,want_want#CCONJ daarboven_daarboven#ADV steekt_opsteken#VERB aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET rechthoek_rechthoek#NOUN met_met#ADP een_een#DET puntje_punt#NOUN daar_daar#ADV bovenop_bovenop#ADV uit_uit#ADP ,141.439,146.754,"R, L",pair04_B,want daarboven steekt aan,want daarboven opsteken aan,CCONJ ADV VERB ADP,want#CCONJ daarboven#ADV opsteken#VERB aan#ADP,manual,True,manual
pair04,58,1,iconic,gesture,142.412,142.924,general,,0.5120000000000005,15,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,B,3,B,7,7,1,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,CCONJ ADV VERB ADP DET NOUN DET NOUN ADP DET NOUN ADV ADV ADP ,want daarboven opsteken aan de linkerkant een rechthoek met een punt daar bovenop uit ,want_want#CCONJ daarboven_daarboven#ADV steekt_opsteken#VERB aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET rechthoek_rechthoek#NOUN met_met#ADP een_een#DET puntje_punt#NOUN daar_daar#ADV bovenop_bovenop#ADV uit_uit#ADP ,141.439,146.754,L,pair04_B,steekt aan de,opsteken aan de,VERB ADP DET,opsteken#VERB aan#ADP de#DET,manual,True,manual
pair04,58,1,iconic,gesture,143.843,144.189,15D,,0.34600000000000364,15,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,B,3,B,7,7,1,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,CCONJ ADV VERB ADP DET NOUN DET NOUN ADP DET NOUN ADV ADV ADP ,want daarboven opsteken aan de linkerkant een rechthoek met een punt daar bovenop uit ,want_want#CCONJ daarboven_daarboven#ADV steekt_opsteken#VERB aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET rechthoek_rechthoek#NOUN met_met#ADP een_een#DET puntje_punt#NOUN daar_daar#ADV bovenop_bovenop#ADV uit_uit#ADP ,141.439,146.754,L,pair04_B,een rechthoek met,een rechthoek met,DET NOUN ADP,een#DET rechthoek#NOUN met#ADP,manual,True,manual
pair04,58,1,iconic,gesture,144.819,145.418,15D-REP,,0.599000000000018,15,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,B,3,B,7,7,1,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,CCONJ ADV VERB ADP DET NOUN DET NOUN ADP DET NOUN ADV ADV ADP ,want daarboven opsteken aan de linkerkant een rechthoek met een punt daar bovenop uit ,want_want#CCONJ daarboven_daarboven#ADV steekt_opsteken#VERB aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET rechthoek_rechthoek#NOUN met_met#ADP een_een#DET puntje_punt#NOUN daar_daar#ADV bovenop_bovenop#ADV uit_uit#ADP ,141.439,146.754,L,pair04_B,met een puntje daar,met een punt daar,ADP DET NOUN ADV,met#ADP een#DET punt#NOUN daar#ADV,manual,True,manual
pair04,58,1,iconic,gesture,145.947,146.372,15D-rep,,0.42500000000001137,15,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,B,3,B,7,7,1,want daarboven steekt aan de linkerkant een rechthoek met een puntje daar bovenop uit,CCONJ ADV VERB ADP DET NOUN DET NOUN ADP DET NOUN ADV ADV ADP ,want daarboven opsteken aan de linkerkant een rechthoek met een punt daar bovenop uit ,want_want#CCONJ daarboven_daarboven#ADV steekt_opsteken#VERB aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET rechthoek_rechthoek#NOUN met_met#ADP een_een#DET puntje_punt#NOUN daar_daar#ADV bovenop_bovenop#ADV uit_uit#ADP ,141.439,146.754,L,pair04_B,daar bovenop uit,daar bovenop uit,ADV ADV ADP,daar#ADV bovenop#ADV uit#ADP,manual,True,manual
pair04,59,1,iconic,gesture,148.889,150.156,15B,,1.266999999999996,15,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,B,3,B,7,7,1,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,CCONJ ADP DET NOUN VERB ADV ADV DET NOUN ADP CCONJ ADV ADV ADP DET NOUN NUM ADJ NOUN ,en aan de voorkant steken ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee klein staafjes ,en_en#CCONJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN steekt_steken#VERB ook_ook#ADV weer_weer#ADV zo'n_zo'n#DET cirkelvorm_cirkelvorm#NOUN uit_uit#ADP en_en#CCONJ daar_daar#ADV bovenop_bovenop#ADV op_op#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN twee_twee#NUM kleine_klein#ADJ staafjes_staafjes#NOUN ,147.216,154.903,R,pair04_B,ook weer zo'n cirkelvorm,ook weer zo'n cirkelvorm,ADV ADV DET NOUN,ook#ADV weer#ADV zo'n#DET cirkelvorm#NOUN,manual,True,manual
pair04,59,1,iconic,gesture,150.721,151.168,general,,0.44700000000000273,15,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,B,3,B,7,7,1,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,CCONJ ADP DET NOUN VERB ADV ADV DET NOUN ADP CCONJ ADV ADV ADP DET NOUN NUM ADJ NOUN ,en aan de voorkant steken ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee klein staafjes ,en_en#CCONJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN steekt_steken#VERB ook_ook#ADV weer_weer#ADV zo'n_zo'n#DET cirkelvorm_cirkelvorm#NOUN uit_uit#ADP en_en#CCONJ daar_daar#ADV bovenop_bovenop#ADV op_op#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN twee_twee#NUM kleine_klein#ADJ staafjes_staafjes#NOUN ,147.216,154.903,R,pair04_B,uit en daar bovenop,uit en daar bovenop,ADP CCONJ ADV ADV,uit#ADP en#CCONJ daar#ADV bovenop#ADV,manual,True,manual
pair04,59,1,iconic,gesture,151.663,152.093,main,,0.4299999999999784,15,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,B,3,B,7,7,1,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,CCONJ ADP DET NOUN VERB ADV ADV DET NOUN ADP CCONJ ADV ADV ADP DET NOUN NUM ADJ NOUN ,en aan de voorkant steken ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee klein staafjes ,en_en#CCONJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN steekt_steken#VERB ook_ook#ADV weer_weer#ADV zo'n_zo'n#DET cirkelvorm_cirkelvorm#NOUN uit_uit#ADP en_en#CCONJ daar_daar#ADV bovenop_bovenop#ADV op_op#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN twee_twee#NUM kleine_klein#ADJ staafjes_staafjes#NOUN ,147.216,154.903,"R, L",pair04_B,bovenop op het,bovenop op het,ADV ADP DET,bovenop#ADV op#ADP het#DET,manual,True,manual
pair04,59,1,iconic,gesture,153.145,153.558,15A,,0.4129999999999825,15,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,B,3,B,7,7,1,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,CCONJ ADP DET NOUN VERB ADV ADV DET NOUN ADP CCONJ ADV ADV ADP DET NOUN NUM ADJ NOUN ,en aan de voorkant steken ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee klein staafjes ,en_en#CCONJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN steekt_steken#VERB ook_ook#ADV weer_weer#ADV zo'n_zo'n#DET cirkelvorm_cirkelvorm#NOUN uit_uit#ADP en_en#CCONJ daar_daar#ADV bovenop_bovenop#ADV op_op#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN twee_twee#NUM kleine_klein#ADJ staafjes_staafjes#NOUN ,147.216,154.903,"R, L",pair04_B,twee,twee,NUM,twee#NUM,manual,True,manual
pair04,59,1,iconic,gesture,153.819,154.465,15A,,0.646000000000015,15,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,B,3,B,7,7,1,en aan de voorkant steekt ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee kleine staafjes,CCONJ ADP DET NOUN VERB ADV ADV DET NOUN ADP CCONJ ADV ADV ADP DET NOUN NUM ADJ NOUN ,en aan de voorkant steken ook weer zo'n cirkelvorm uit en daar bovenop op het hoofdplateau twee klein staafjes ,en_en#CCONJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN steekt_steken#VERB ook_ook#ADV weer_weer#ADV zo'n_zo'n#DET cirkelvorm_cirkelvorm#NOUN uit_uit#ADP en_en#CCONJ daar_daar#ADV bovenop_bovenop#ADV op_op#ADP het_het#DET hoofdplateau_hoofdplateau#NOUN twee_twee#NUM kleine_klein#ADJ staafjes_staafjes#NOUN ,147.216,154.903,R,pair04_B,kleine staafjes,klein staafjes,ADJ NOUN,klein#ADJ staafjes#NOUN,manual,True,manual
pair04,60,1,iconic,gesture,154.531,154.688,15A,,0.15699999999998226,15,ja twee okee dan weet ik het,A,3,B,7,7,1,ja twee okee dan weet ik het,INTJ NUM SYM ADV VERB PRON PRON ,ja twee okee dan weten ik het ,ja_ja#INTJ twee_twee#NUM okee_okee#SYM dan_dan#ADV weet_weten#VERB ik_ik#PRON het_het#PRON ,154.025,155.666,L,pair04_A,ja twee okee dan,ja twee okee dan,INTJ NUM SYM ADV,ja#INTJ twee#NUM okee#SYM dan#ADV,manual,True,manual
pair04,63,1,iconic,gesture,161.065,161.681,main,,0.6160000000000139,14,um nou we hebben weer de hoofdbak daarop ligt dat ei,A,4,A,B,B,1,nou we hebben weer de hoofdbak daarop ligt dat ei,ADV PRON AUX ADV DET NOUN ADV VERB DET NOUN ,nou we hebben weer de hoofdbak daarop liggen dat ei ,nou_nou#ADV we_we#PRON hebben_hebben#AUX weer_weer#ADV de_de#DET hoofdbak_hoofdbak#NOUN daarop_daarop#ADV ligt_liggen#VERB dat_dat#DET ei_ei#NOUN ,159.563,162.9,"R, L",pair04_A,hebben weer de hoofdbak daarop,hebben weer de hoofdbak daarop,AUX ADV DET NOUN ADV,hebben#AUX weer#ADV de#DET hoofdbak#NOUN daarop#ADV,manual,True,manual
pair04,63,1,iconic,gesture,162.012,162.298,14A,,0.28600000000000136,14,um nou we hebben weer de hoofdbak daarop ligt dat ei,A,4,A,B,B,1,nou we hebben weer de hoofdbak daarop ligt dat ei,ADV PRON AUX ADV DET NOUN ADV VERB DET NOUN ,nou we hebben weer de hoofdbak daarop liggen dat ei ,nou_nou#ADV we_we#PRON hebben_hebben#AUX weer_weer#ADV de_de#DET hoofdbak_hoofdbak#NOUN daarop_daarop#ADV ligt_liggen#VERB dat_dat#DET ei_ei#NOUN ,159.563,162.9,L,pair04_A,daarop ligt dat ei,daarop liggen dat ei,ADV VERB DET NOUN,daarop#ADV liggen#VERB dat#DET ei#NOUN,manual,True,manual
pair04,63,1,iconic,gesture,162.376,162.883,14A,Post-stroke hold,0.507000000000005,14,um nou we hebben weer de hoofdbak daarop ligt dat ei,A,4,A,B,B,1,nou we hebben weer de hoofdbak daarop ligt dat ei,ADV PRON AUX ADV DET NOUN ADV VERB DET NOUN ,nou we hebben weer de hoofdbak daarop liggen dat ei ,nou_nou#ADV we_we#PRON hebben_hebben#AUX weer_weer#ADV de_de#DET hoofdbak_hoofdbak#NOUN daarop_daarop#ADV ligt_liggen#VERB dat_dat#DET ei_ei#NOUN ,159.563,162.9,L,pair04_A,ligt dat ei,liggen dat ei,VERB DET NOUN,liggen#VERB dat#DET ei#NOUN,manual,True,manual
